timestamp,test-class,test-method,time,description,result
2021-12-09 13:49:44.492,acme.testing.officer.duty.OfficerDutyListTest,listDutyPositive,4576,"[10] recordIndex=9, title=Developing my application, description=I have to finish developing my application, periodInitial=2021/03/31 17:50, periodFinal=2021/08/29 19:55, workloadInHours=0.24, Link=http://www.sample-app.com",OK
2021-12-09 13:49:49.601,acme.testing.officer.duty.OfficerDutyListTest,listDutyPositive,4842,"[11] recordIndex=10, title=Study the math exam, description=I have to study the math exam, periodInitial=2021/03/31 19:50, periodFinal=2021/08/30 17:55, workloadInHours=1.34, Link=null",OK
2021-12-09 13:49:54.408,acme.testing.officer.duty.OfficerDutyListTest,listDutyPositive,4565,"[12] recordIndex=11, title=Clean the car, description=I have to clean the car, periodInitial=2021/03/31 17:50, periodFinal=2021/08/31 18:55, workloadInHours=0.14, Link=http://lavaderosSevilla.com",OK
2021-12-09 13:49:57.815,acme.testing.officer.duty.OfficerDutyListTest,listDutyNegative,3139,"[1] user=administrator, password=administrator",OK
2021-12-09 13:50:09.265,acme.testing.anonymous.shout.AnonymousShoutListTest,ListRecent,1253,"[1] recordIndex=0, moment=2021/12/08 12:30, author=Leslie Design, text=I have to go to the dry cleaner!, info=http://cleanApp.com",OK
2021-12-09 13:50:10.525,acme.testing.anonymous.shout.AnonymousShoutListTest,ListRecent,1013,"[2] recordIndex=1, moment=2021/12/08 12:30, author=Marta Design, text=I have to study for the exams, info=https://www.informatica.us.es/",OK
2021-12-09 13:50:11.825,acme.testing.anonymous.shout.AnonymousShoutListTest,ListRecent,1065,"[3] recordIndex=2, moment=2021/12/08 15:30, author=Foo Bar, text=Just turning 50!, info=null",OK
2021-12-09 13:50:13.092,acme.testing.anonymous.shout.AnonymousShoutListTest,ListRecent,1031,"[4] recordIndex=3, moment=2021/12/08 15:39, author=John Doe, text=I'm happy!, info=null",OK
2021-12-09 13:50:14.414,acme.testing.anonymous.shout.AnonymousShoutListTest,ListRecent,1058,"[5] recordIndex=4, moment=2021/12/08 15:55, author=Jane Doe, text=I have to clean the car, info=http://www.lavaderoSevilla.com",OK
2021-12-09 13:50:17.671,acme.testing.anonymous.shout.AnonymousShoutListTest,listAnonymousNegative,3029,"[1] user=officer1, password=officer1",OK
2021-12-09 13:50:20.974,acme.testing.anonymous.shout.AnonymousShoutListTest,listAnonymousNegative,3028,"[2] user=employer1, password=employer1",OK
2021-12-09 13:50:33.805,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createPositive,3284,"[1] recordIndex=0, author=Leslie Design, text=I have to go to the dry cleaner!, info=http://cleanApp.com",OK
2021-12-09 13:50:36.529,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createPositive,2488,"[2] recordIndex=1, author=Marta Design, text=I have to study for the exams, info=https://www.informatica.us.es/",OK
2021-12-09 13:50:39.924,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createPositive,3126,"[3] recordIndex=2, author=Foo Bar, text=Just turning 50!, info=null",OK
2021-12-09 13:50:43.049,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createPositive,2791,"[4] recordIndex=3, author=John Doe, text=I'm happy!, info=null",OK
2021-12-09 13:50:45.821,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createPositive,2499,"[5] recordIndex=4, author=Jane Doe, text=I have to clean the car, info=http://www.lavaderoSevilla.com",OK
2021-12-09 13:50:48.012,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,1929,"[1] recodIndex=0, author=Sex, text=Good morning!, info=http://www.sample-app.com",OK
2021-12-09 13:50:49.744,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,1460,"[2] recodIndex=1, author=Good morning!, text=sex, info=http://www.sample-app.com",OK
2021-12-09 13:50:51.56,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,1561,"[3] recodIndex=2, author=Hola a a million dollars, text=Hello people!, info=http://www.sample-app.com",OK
2021-12-09 13:50:53.428,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,1605,"[4] recodIndex=3, author=null, text=Good morning!, info=null",OK
2021-12-09 13:50:55.24,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,1537,"[5] recodIndex=4, author=null, text=null, info=null",OK
2021-12-09 13:50:57.134,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,1627,"[6] recodIndex=5, author=null, text=Good morning!, info=http://www.sample-app.com",OK
2021-12-09 13:50:58.873,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,1473,"[7] recodIndex=6, author=Sex, text=Sex a a a a a a a a a, info=http://www.sample-app.com",OK
2021-12-09 13:51:00.668,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,1554,"[8] recodIndex=7, author=Leslie, text=null, info=http://www.sample-app.com",OK
2021-12-09 13:51:02.46,acme.testing.anonymous.shout.AnonymousShoutCreateTest,createNegative,1547,"[9] recodIndex=8, author=Good morning!, text=AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA, info=null",OK
